"ip","port","protocol","is_llm","deploy_tool","deploy_version","model_info","evidence","link","scan_time"
"175.12.105.103","80","http","否","","","","GET / 200: {""msg"":""请求访问：/，认证失败，无法访问系统资源"",""code"":401}","http://175.12.105.103:80/","2026-05-21 15:38:27"
"175.12.103.36","8000","http","否","","","","GET / 200: <!DOCTYPE html>
<html>
<head>
<title>Welcome to nginx!</title>
<style>
    body {
        width: 35em;
        margin: 0 auto;
        font-family: Tahoma, Verdana, Arial, sans-serif;
    }
</style>
</head>
<body>
<h1>Welcome to nginx!</h1>
<p>If you see this page, the nginx web server is successfully installed and
working. Further configuration is required.</p>

<p>For online documentation and support please refer to
<a href=""http://nginx.org/"">nginx.org</a>.<br/>
Commercial support is available at
<a href=""http://nginx.com/"">nginx.com</a>.</p>

<p><em>Thank you for using nginx.</em></p>
</body>
</html>
","http://175.12.103.36:8000/","2026-05-21 15:38:27"
"175.12.103.37","8000","http","否","","","","GET / 400: <html>
<head><title>400 The plain HTTP request was sent to HTTPS port</title></head>
<body>
<center><h1>400 Bad Request</h1></center>
<center>The plain HTTP request was sent to HTTPS port</center>
<hr><center>nginx</center>
</body>
</html>
","http://175.12.103.37:8000/","2026-05-21 15:38:27"
"175.12.103.38","80","http","否","","","","GET / 200: ﻿<html xmlns=""http://www.w3.org/1999/xhtml"">

	<head>
		<title>湘财证券-百宝湘</title>
		<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8"">
		<style type=""text/css"">
			html {
				padding: 0;
				margin: 0;
			}
			
			body {
				padding: 0px;
				margin: 0px;
			}
			
			html {
				font-size: 100px;
			}
			
			html,
			body {
				width: 100%;
				height: 100%;
			}
			
			body {
				font-size: 0.14rem;
				/*font-family: Hiragino Sans GB,Helvetica,STHeiti STXihei,Microsoft JhengHei,Microsoft YaHei,Arial;*/
				text-rendering: optimizeLegibility;
				color: #666666;
				background: #F5F5F5;
			}
			
			table,
			tr,
			td {
				width: 100%;
				margin: 0 auto;
				position: relative;
				text-align: center;
			}
			
			img {
				margin: 0 auto;
				font-size: 0;
				height: auto;
			}
			
			@media (min-device-width: 375px) and (max-device-width: 667px) {
				img {
					width: 100%;
				}
			}
		</style>
	</head>

	<bo","http://175.12.103.38:80/","2026-05-21 15:38:27"
"175.12.103.38","443","http","否","","","","GET / 400: <html>
<head><title>400 The plain HTTP request was sent to HTTPS port</title></head>
<body>
<center><h1>400 Bad Request</h1></center>
<center>The plain HTTP request was sent to HTTPS port</center>
<hr><center>nginx</center>
</body>
</html>
","http://175.12.103.38:443/","2026-05-21 15:38:27"
"175.12.103.41","443","https","否","","","","GET / 200: <!doctype html><html lang=""""><head><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible"" content=""IE=edge""><meta name=""viewport"" content=""width=device-width,initial-scale=1""><link rel=""icon"" id=""favicon-base"" href=""favicon.ico""><title>mfa-obstruct</title><script defer=""defer"" src=""static/js/chunk-vendors.f0204aef.js""></script><script defer=""defer"" src=""static/js/app.9f582938.js""></script><link href=""static/css/chunk-vendors.fdb8cd36.css"" rel=""stylesheet""><link href=""static/css/app.b2f7ab6f.css"" rel=""stylesheet""></head><body><noscript><strong>We're sorry but mfa-obstruct doesn't work properly without JavaScript enabled. Please enable it to continue.</strong></noscript><div id=""app""></div></body></html>","https://175.12.103.41:443/","2026-05-21 15:38:27"
"175.12.103.42","443","https","否","","","","GET / 200: <!DOCTYPE html><html lang=""en""><head><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible"" content=""IE=edge""><meta name=""viewport"" content=""width=device-width,initial-scale=1""><link rel=""icon"" href=""/microapps/tac-web-portal/favicon.ico""><title>奇安信网神安全访问控制网关</title><script>window.trustAgentProtocol = ""http""
    window.trustAgentProtocol393 = 'https'
    window.trustAgentProtocolFlag = true
    window.trustAgentProtocolFlag393 = true


    function JSONP_trustAgentProtocol_http() {
      if (window.trustAgentProtocolFlag) {
        window.trustAgentProtocol = ""http""
        window.trustAgentProtocolFlag = !window.trustAgentProtocolFlag
      }
    }

    function JSONP_trustAgentProtocol_https() {
      if (window.trustAgentProtocolFlag) {
        window.trustAgentProtocol = ""https""
        window.trustAgentProtocolFlag = !window.trustAgentProtocolFlag
      }
    }
    function JSONP_trustAgentProtocol_https_393() {
      if (window.trustAgentProtocolFlag393) {
        window.trustA","https://175.12.103.42:443/","2026-05-21 15:38:27"
"175.12.103.45","9090","http","否","","","","GET / 200: 
<html>
	<head>
		<link rel=""shortcut icon"" href=""/portal/ufida.ico""/>
	</head>
	<body>
		<script>
			window.location = 'app/mockapp/login.jsp?lrid=1';
			
		</script>
	</body>
</html>","http://175.12.103.45:9090/","2026-05-21 15:38:27"
"175.12.103.46","443","https","否","","","","GET / 200: <!DOCTYPE html>
<html>
<head>
    <title></title>
    <script src=""/prx/000/http/localhost/an_login.js""></script>
<script>
if (document.cookie.indexOf('oldTheme=true')>-1){
    window.location.href = ""./default/index.html"";
}
if(_AN_is_motionPro_site) {
    window.location.href = ""mp_site/index.html"";
}
var ua = navigator.userAgent.toLowerCase();
if (ua.indexOf('nettype') > -1) {
    window.location.href = './default/index.html';
} else if(ua.indexOf('chrome')>-1||ua.indexOf('firefox')>-1||ua.indexOf('safari')>-1||ua.indexOf('rv')>-1||ua.indexOf('edge')>-1){
    //window.location.href = './desktop/index.html';//||ua.indexOf('safari')>-1
} else {
    window.location.href = './default/index.html';
}

</script>
    <meta charset=""UTF-8"" />
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0, user-scalable=no"">
    <meta name=""robots"" content=""noindex, nofollow"">
    <meta http-equiv=""X-UA-Compatible"" content=""IE=11""/>

    <link rel=""shortcu","https://175.12.103.46:443/","2026-05-21 15:38:27"
"175.12.103.49","443","http","否","","","","GET / 400: <html>
<head><title>400 The plain HTTP request was sent to HTTPS port</title></head>
<body>
<center><h1>400 Bad Request</h1></center>
<center>The plain HTTP request was sent to HTTPS port</center>
<hr><center>nginx</center>
</body>
</html>
","http://175.12.103.49:443/","2026-05-21 15:38:27"
"175.12.103.52","443","https","否","","","","GET / 200: <!DOCTYPE html><html lang=""en""><head><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible"" content=""IE=edge""><meta name=""viewport"" content=""width=device-width,initial-scale=1""><link rel=""icon"" href=""/microapps/tac-web-portal/favicon.ico""><title>奇安信网神安全访问控制网关</title><script>window.trustAgentProtocol = ""http""
    window.trustAgentProtocol393 = 'https'
    window.trustAgentProtocolFlag = true
    window.trustAgentProtocolFlag393 = true


    function JSONP_trustAgentProtocol_http() {
      if (window.trustAgentProtocolFlag) {
        window.trustAgentProtocol = ""http""
        window.trustAgentProtocolFlag = !window.trustAgentProtocolFlag
      }
    }

    function JSONP_trustAgentProtocol_https() {
      if (window.trustAgentProtocolFlag) {
        window.trustAgentProtocol = ""https""
        window.trustAgentProtocolFlag = !window.trustAgentProtocolFlag
      }
    }
    function JSONP_trustAgentProtocol_https_393() {
      if (window.trustAgentProtocolFlag393) {
        window.trustA","https://175.12.103.52:443/","2026-05-21 15:38:27"
"175.12.103.52","9090","http","否","","","","GET / 400: <html>
<head><title>400 The plain HTTP request was sent to HTTPS port</title></head>
<body>
<center><h1>400 Bad Request</h1></center>
<center>The plain HTTP request was sent to HTTPS port</center>
<hr><center>nginx</center>
</body>
</html>
","http://175.12.103.52:9090/","2026-05-21 15:38:27"
"175.12.103.53","443","https","否","","","","GET / 200: <!DOCTYPE html>
<html>
<head>
<title>Welcome to nginx!</title>
<style>
html { color-scheme: light dark; }
body { width: 35em; margin: 0 auto;
font-family: Tahoma, Verdana, Arial, sans-serif; }
</style>
</head>
<body>
<h1>Welcome to nginx!</h1>
<p>If you see this page, the nginx web server is successfully installed and
working. Further configuration is required.</p>

<p>For online documentation and support please refer to
<a href=""http://nginx.org/"">nginx.org</a>.<br/>
Commercial support is available at
<a href=""http://nginx.com/"">nginx.com</a>.</p>

<p><em>Thank you for using nginx.</em></p>
</body>
</html>
","https://175.12.103.53:443/","2026-05-21 15:38:27"
"175.12.103.53","8080","https","否","","","","GET / 403: <html>
<head><title>403 Forbidden</title></head>
<body>
<center><h1>403 Forbidden</h1></center>
<hr><center>nginx/1.26.2</center>
</body>
</html>
","https://175.12.103.53:8080/","2026-05-21 15:38:27"
"175.12.103.53","8443","http","否","","","","GET / 404: <!DOCTYPE html>
<html>
<head>
<title>Error</title>
<style>
html { color-scheme: light dark; }
body { width: 35em; margin: 0 auto;
font-family: Tahoma, Verdana, Arial, sans-serif; }
</style>
</head>
<body>
<h1>An error occurred.</h1>

</body>
</html>
","http://175.12.103.53:8443/","2026-05-21 15:38:27"
"175.12.103.54","8008","https","否","","","","GET / 404: 

<!DOCTYPE html PUBLIC ""-//W3C//DTD HTML 4.01 Transitional//EN"" ""http://www.w3.org/TR/html4/loose.dtd"">
<html>
  <head>
    <title>404</title>
    <meta http-equiv=""Content-Type"" content=""text/html; charset=gb2312"" />
  </head>
  <body>
   		<strong>您要访问的页面不存在或者您在系统中没有被赋予相应的角色</strong>
  </body>
</html>","https://175.12.103.54:8008/","2026-05-21 15:38:27"
"175.12.103.56","443","https","否","","","","GET / 200: <!DOCTYPE html><html lang=""en""><head><meta charset=""UTF-8""><meta http-equiv=""X-UA-Compatible"" content=""IE=edge""><meta name=""viewport"" content=""width=device-width,initial-scale=1""><link rel=""icon"" href=""favicon.ico""><title>量化实盘</title><script src=""./config.js""></script><link href=""css/chunk-vendors.a2338a2a.css"" rel=""stylesheet""><link href=""css/app.e2a5576e.css"" rel=""stylesheet""></head><body><div id=""app""></div><script src=""js/chunk-vendors.981d7322.js""></script><script src=""js/app.a62ca8d9.js""></script></body></html>","https://175.12.103.56:443/","2026-05-21 15:38:27"
"175.12.103.57","443","https","否","","","","GET / 200: <!doctype html><html lang=""""><head><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible"" content=""IE=edge""><meta name=""viewport"" content=""width=device-width,initial-scale=1""><link rel=""icon"" id=""favicon-base"" href=""favicon.ico""><title>mfa-obstruct</title><script defer=""defer"" src=""static/js/chunk-vendors.f0204aef.js""></script><script defer=""defer"" src=""static/js/app.9f582938.js""></script><link href=""static/css/chunk-vendors.fdb8cd36.css"" rel=""stylesheet""><link href=""static/css/app.b2f7ab6f.css"" rel=""stylesheet""></head><body><noscript><strong>We're sorry but mfa-obstruct doesn't work properly without JavaScript enabled. Please enable it to continue.</strong></noscript><div id=""app""></div></body></html>","https://175.12.103.57:443/","2026-05-21 15:38:27"
"175.12.103.59","443","https","否","","","","GET / 200: <!doctype html><html lang=""""><head><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible"" content=""IE=edge""><meta name=""viewport"" content=""width=device-width,initial-scale=1""><link rel=""icon"" id=""favicon-base"" href=""favicon.ico""><title>mfa-obstruct</title><script defer=""defer"" src=""static/js/chunk-vendors.f0204aef.js""></script><script defer=""defer"" src=""static/js/app.9f582938.js""></script><link href=""static/css/chunk-vendors.fdb8cd36.css"" rel=""stylesheet""><link href=""static/css/app.b2f7ab6f.css"" rel=""stylesheet""></head><body><noscript><strong>We're sorry but mfa-obstruct doesn't work properly without JavaScript enabled. Please enable it to continue.</strong></noscript><div id=""app""></div></body></html>","https://175.12.103.59:443/","2026-05-21 15:38:27"
"175.12.103.60","443","http","否","","","","GET / 400: <html>
<head><title>400 The plain HTTP request was sent to HTTPS port</title></head>
<body>
<center><h1>400 Bad Request</h1></center>
<center>The plain HTTP request was sent to HTTPS port</center>
<hr><center>nginx</center>
</body>
</html>
","http://175.12.103.60:443/","2026-05-21 15:38:27"
"175.12.103.75","80","http","否","","","","GET / 404: <html>
<head><title>404 Not Found</title></head>
<body>
<center><h1>404 Not Found</h1></center>
<hr><center>nginx</center>
</body>
</html>
","http://175.12.103.75:80/","2026-05-21 15:38:27"
"175.12.103.75","443","http","否","","","","GET / 400: <html>
<head><title>400 The plain HTTP request was sent to HTTPS port</title></head>
<body>
<center><h1>400 Bad Request</h1></center>
<center>The plain HTTP request was sent to HTTPS port</center>
<hr><center>nginx</center>
</body>
</html>
","http://175.12.103.75:443/","2026-05-21 15:38:27"
"175.12.103.97","80","http","否","","","","GET / 200: <?xml version=""1.0"" encoding=""UTF-8""?>","http://175.12.103.97:80/","2026-05-21 15:38:27"
"175.12.103.97","443","http","否","","","","GET / 400: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html>
<head><title>400 The plain HTTP request was sent to HTTPS port</title></head>
<body>
<center><h1>400 Bad Request</h1></center>
<center>The plain HTTP request was sent to HTTPS port</center>
 Sorry for the inconvenience.<br/>
Please report this message and include the following information to us.<br/>
Thank you very much!</p>
<table>
<tr>
<td>URL:</td>
<td>http://175.12.103.97/</td>
</tr>
<tr>
<td>Server:</td>
<td>r07-p02-pxy-004.hn.cn</td>
</tr>
<tr>
<td>Date:</td>
<td>2026/05/21 15:37:56</td>
</tr>
</table>
<hr/>Powered by Tengine<hr><center>tengine</center>
</body>
</html>
","http://175.12.103.97:443/","2026-05-21 15:38:27"
"175.12.103.98","80","http","否","","","","GET / 200: <?xml version=""1.0"" encoding=""UTF-8""?><ListAllMyBucketsResult xmlns=""http://s3.amazonaws.com/doc/2006-03-01/""><Owner><ID>anonymous</ID><DisplayName></DisplayName></Owner><Buckets></Buckets></ListAllMyBucketsResult>","http://175.12.103.98:80/","2026-05-21 15:38:27"
"175.12.103.98","443","http","否","","","","GET / 400: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html>
<head><title>400 The plain HTTP request was sent to HTTPS port</title></head>
<body>
<center><h1>400 Bad Request</h1></center>
<center>The plain HTTP request was sent to HTTPS port</center>
 Sorry for the inconvenience.<br/>
Please report this message and include the following information to us.<br/>
Thank you very much!</p>
<table>
<tr>
<td>URL:</td>
<td>http://175.12.103.98/</td>
</tr>
<tr>
<td>Server:</td>
<td>r07-p02-pxy-008.hn.cn</td>
</tr>
<tr>
<td>Date:</td>
<td>2026/05/21 15:37:56</td>
</tr>
</table>
<hr/>Powered by Tengine<hr><center>tengine</center>
</body>
</html>
","http://175.12.103.98:443/","2026-05-21 15:38:27"
"175.12.103.99","80","http","否","","","","GET / 200: <?xml version=""1.0"" encoding=""UTF-8""?><ListAllMyBucketsResult xmlns=""http://s3.amazonaws.com/doc/2006-03-01/""><Owner><ID>anonymous</ID><DisplayName></DisplayName></Owner><Buckets></Buckets></ListAllMyBucketsResult>","http://175.12.103.99:80/","2026-05-21 15:38:27"
